628	168	43	797	744	483	984	252	183	263	
796	788	14	811	134	885	657	871	989	80	
998	306	36	835	477	172	993	427	54	829	
297	10	508	142	588	314	816	663	359	448	
384	672	897	356	10	756	221	609	508	19	
818	712	982	375	32	681	874	113	84	596	
242	845	621	676	331	203	112	494	417	319	
969	786	228	515	563	31	217	180	90	731	
931	930	615	139	811	372	619	623	366	604	
176	658	526	86	732	57	28	759	351	858	
412	891	919	375	177	503	386	67	59	841	
29	580	278	45	250	545	662	193	230	790	
383	3	844	382	793	385	860	417	68	818	
777	254	56	35	666	665	169	180	622	745	
121	108	445	52	910	402	28	140	637	254	
417	22	671	271	633	559	556	255	591	122	
237	452	61	481	766	855	855	352	219	690	
334	136	682	406	635	754	266	107	525	849	
770	884	84	30	518	969	823	238	325	958	
163	951	630	333	916	899	188	672	649	164	
656	9	323	800	414	69	247	167	866	398	
53	467	253	625	255	934	290	488	429	795	
6	672	400	86	888	197	791	893	597	556	
167	75	350	409	357	91	454	651	49	642	
239	813	427	968	509	6	73	960	365	515	
509	325	198	323	16	119	961	380	331	871	
262	956	112	168	256	531	940	151	865	151	
928	244	224	719	200	424	818	4	36	809	
966	876	317	717	662	521	306	284	115	818	
995	264	313	609	541	929	331	381	848	380	
639	88	893	372	509	315	661	860	460	41	
294	756	862	226	614	882	853	857	989	682	
390	744	902	993	109	161	630	719	385	496	
593	435	929	360	305	371	23	939	600	396	
108	295	816	783	132	285	128	525	155	371	
602	596	673	292	747	306	402	14	443	73	
769	781	422	532	582	382	178	457	309	454	
777	871	361	84	225	978	632	373	395	837	
113	319	569	943	628	359	891	938	641	479	
396	935	379	970	552	374	374	18	576	485	
687	92	458	686	515	18	499	606	531	874	
846	35	502	940	666	822	463	210	270	649	
736	387	792	123	424	865	239	457	9	348	
757	255	253	917	177	728	562	848	500	803	
843	308	259	662	954	620	324	663	467	475	
716	760	458	484	752	859	655	400	939	71	
888	900	791	673	488	57	672	678	119	77	
909	880	595	955	72	215	333	31	560	610	
238	84	637	311	804	729	820	775	904	41	
611	989	570	650	640	48	343	8	181	239	
266	659	62	789	888	999	998	518	432	755	
743	680	387	28	872	669	472	66	892	144	
780	618	489	782	776	558	614	103	851	331	
448	908	777	761	183	356	836	920	21	650	
202	361	894	529	367	202	70	923	13	655	
448	877	201	565	3	272	456	568	682	964	
890	416	955	669	822	999	543	346	934	566	
788	180	524	865	160	220	180	800	775	952	
748	336	391	296	402	609	858	75	957	768	
395	631	582	24	685	297	800	973	608	634	
150	850	525	771	972	499	500	226	137	845	
875	197	852	165	674	126	692	78	494	600	
548	767	659	513	127	980	821	593	968	195	
424	802	837	282	654	272	284	712	529	890	
327	193	690	817	733	950	442	969	625	668	
550	743	967	619	32	658	571	170	588	612	
580	465	392	234	586	672	104	394	660	398	
984	733	917	68	43	533	191	643	652	369	
600	371	244	655	341	62	427	57	436	620	
946	971	286	728	568	563	301	962	771	570	
690	671	721	147	619	990	264	321	491	716	
387	206	330	11	454	585	494	814	108	39	
858	648	54	5	662	910	55	757	503	162	
822	24	432	857	412	467	457	847	647	180	
288	554	614	302	70	316	333	500	179	349	
995	875	283	408	114	147	746	156	919	959	
183	879	395	467	566	502	921	365	0	359	
761	135	702	59	652	124	620	238	537	625	
843	513	55	710	633	187	60	781	205	827	
38	186	949	16	664	939	770	365	927	226	
895	311	142	1	14	48	710	774	92	938	
458	511	558	676	218	95	747	801	29	850	
932	961	877	397	418	615	470	201	118	117	
232	770	567	85	597	851	199	554	348	765	
143	798	455	967	164	653	690	223	938	665	
965	322	985	352	92	657	820	779	229	109	
841	952	290	660	750	898	367	12	625	360	
478	480	508	875	929	521	590	708	336	462	
829	333	244	422	346	238	923	437	862	676	
21	702	404	509	374	201	494	799	269	373	
893	393	900	15	467	754	481	564	764	89	
676	51	660	116	514	398	162	309	193	386	
397	610	733	349	662	340	411	569	159	970	
781	78	994	103	765	36	845	153	213	208	
4	492	509	639	143	462	158	57	806	700	
384	24	987	181	455	442	399	53	683	882	
879	589	423	294	384	849	882	149	777	90	
965	823	560	829	829	745	607	883	65	696	
280	299	326	278	807	589	777	396	863	864	
588	367	872	735	453	446	376	510	875	370	
943	180	83	334	911	692	210	834	387	260	
91	635	279	673	508	949	346	866	564	347	
927	277	879	422	898	319	94	285	817	648	
256	820	872	870	181	928	625	193	349	9	
436	999	364	985	964	376	465	780	866	876	
112	297	462	708	196	88	259	319	841	748	
411	734	657	330	331	442	540	347	39	124	
62	479	945	645	980	114	886	639	391	388	
177	316	988	427	965	558	299	44	109	542	
927	402	790	296	597	70	168	543	480	287	
112	957	285	395	186	574	538	415	525	446	
364	796	935	16	802	251	859	441	300	379	
375	164	552	232	819	774	413	381	79	117	
593	773	269	917	305	551	511	227	376	72	
825	693	49	901	570	802	56	305	800	422	
430	356	994	425	187	85	985	289	98	249	
769	476	671	85	92	674	67	376	49	874	
564	524	123	261	462	543	60	936	831	613	
68	14	274	808	53	629	274	762	241	711	
993	602	485	460	473	294	327	886	331	944	
471	389	679	236	450	12	43	665	229	676	
407	758	408	479	72	814	112	984	523	391	
465	129	333	936	556	581	337	729	950	119	
513	503	529	10	800	464	767	491	48	155	
139	948	800	812	491	763	416	23	579	690	
847	355	931	311	701	689	621	111	493	973	
327	927	381	404	288	507	209	950	728	226	
388	239	472	674	65	408	381	24	482	795	
407	387	198	527	911	778	264	480	864	458	
982	403	756	612	55	712	818	247	992	1	
383	426	561	850	452	213	691	434	374	640	
101	825	91	707	728	874	531	960	383	259	
13	94	579	954	997	624	310	827	810	966	
902	943	244	513	181	799	309	916	206	801	
159	666	226	754	439	419	629	549	385	275	
466	691	109	324	30	515	432	162	507	92	
189	463	499	825	749	433	753	532	125	41	
338	446	120	446	393	861	572	121	524	567	
761	121	577	7	503	50	813	302	447	106	
894	723	269	372	311	22	500	505	900	137	
523	371	855	560	567	931	26	299	921	246	
310	129	337	580	132	687	859	10	449	18	
281	88	71	345	833	924	834	935	25	800	
832	647	440	594	493	896	742	131	669	163	
695	291	387	299	259	947	434	781	618	2	
890	927	175	188	990	222	514	647	835	451	
314	376	411	966	123	926	955	461	812	197	
986	422	412	886	659	860	831	733	604	511	
531	196	128	783	224	166	258	257	255	973	
587	251	753	200	318	101	828	951	218	752	
642	33	224	684	442	193	461	852	51	668	
186	509	198	590	123	128	524	766	836	299	
544	863	562	38	653	992	425	540	659	550	
762	361	486	991	56	196	624	275	939	645	
313	927	308	48	692	250	338	530	563	716	
804	67	645	643	504	309	559	151	652	877	
33	505	267	599	835	104	202	918	951	188	
667	324	472	670	986	807	236	71	206	582	
758	656	826	386	671	474	893	280	638	63	
574	341	373	361	684	571	798	922	574	380	
118	659	30	540	313	969	587	340	526	853	
431	131	452	978	990	792	45	812	712	494	
754	792	121	575	951	566	471	636	953	910	
899	51	973	482	612	963	546	416	600	372	
874	620	453	818	453	755	199	460	431	18	
147	751	467	152	571	625	584	865	282	947	
803	517	27	46	605	744	733	521	814	283	
634	273	833	835	680	307	962	809	15	438	
342	978	420	109	498	408	629	947	631	64	
814	679	12	405	692	115	412	669	984	167	
914	290	646	283	338	492	559	285	874	878	
580	416	369	950	492	414	494	272	47	102	
764	645	195	33	709	920	983	418	645	777	
927	877	344	678	23	354	798	415	971	697	
13	448	927	23	112	252	522	306	800	904	
232	362	968	310	129	697	181	388	876	524	
21	724	624	418	295	61	428	772	4	562	
836	510	364	921	207	998	252	574	480	146	
686	217	714	334	2	437	983	686	876	123	
930	873	414	695	876	47	119	344	948	4	
220	190	42	253	142	215	926	250	12	667	
764	853	586	801	603	803	706	465	166	504	
939	347	363	80	935	240	986	579	329	576	
792	920	94	619	749	173	419	932	706	102	
160	347	47	372	396	466	668	728	1	898	
287	681	977	270	205	633	776	512	996	87	
436	323	520	497	51	74	548	847	268	887	
292	976	313	333	737	903	634	2	29	406	
46	72	759	302	454	83	913	430	906	960	
680	434	40	835	276	422	522	305	73	571	
152	344	316	472	93	339	978	205	822	115	
926	76	849	458	665	178	834	890	759	773	
140	398	551	205	974	575	396	719	555	433	
458	200	463	783	762	599	439	748	186	759	
104	27	950	387	962	826	124	675	742	779	
439	606	70	707	625	80	765	454	263	358	
743	643	808	615	289	435	198	5	132	240	
208	372	86	644	815	91	18	776	759	185	
193	590	696	50	601	136	422	690	333	138	
918	944	453	717	195	951	879	910	847	977	
198	559	469	573	538	549	119	883	888	274	
627	589	436	307	468	560	948	228	430	763	
295	202	521	960	133	273	730	369	944	104	
54	212	276	586	57	449	387	846	583	564	
829	817	592	327	110	898	737	538	103	126	
640	749	425	206	48	828	776	758	727	52	
821	359	748	278	246	263	100	113	562	87	
510	877	335	573	486	94	551	315	912	21	
907	344	550	117	966	926	667	308	453	452	
536	977	845	932	510	453	605	367	694	165	
846	736	326	671	753	702	109	378	23	190	
216	227	207	921	622	670	315	818	361	873	
476	234	710	375	976	599	279	588	856	738	
670	532	487	777	109	737	968	37	300	157	
487	908	531	708	467	33	56	158	802	858	
235	867	541	586	305	503	870	817	110	241	
352	353	901	863	661	874	293	972	646	168	
100	732	294	995	87	727	623	920	94	661	
450	934	282	505	353	515	880	409	112	256	
642	845	219	482	692	365	473	907	124	448	
530	825	285	362	260	268	238	885	996	654	
175	980	444	918	611	948	927	933	733	628	
749	805	172	471	899	999	616	271	186	972	
810	876	444	566	439	397	362	688	222	494	
681	907	242	11	894	362	921	227	824	48	
126	257	685	801	116	367	608	374	756	532	
529	613	841	144	453	17	810	909	503	733	
328	969	783	183	976	369	610	803	795	551	
451	668	364	879	825	563	474	887	176	145	
159	197	388	127	895	478	235	400	685	763	
51	29	803	134	789	50	561	926	328	759	
704	464	224	666	719	639	232	90	133	93	
445	679	608	802	581	720	934	43	249	773	
322	615	999	487	945	991	195	444	685	652	
710	663	705	221	871	280	431	936	362	368	
871	385	334	944	928	906	852	818	876	418	
260	791	247	608	570	163	936	641	809	366	
467	233	582	932	974	950	201	47	11	195	
904	596	46	108	540	507	375	325	407	827	
690	280	582	406	957	679	380	864	849	366	
984	182	605	381	464	965	807	189	797	408	
708	96	704	654	139	710	70	234	245	205	
80	605	999	256	70	938	915	555	742	848	
340	854	919	789	225	833	570	841	156	111	
323	561	274	878	773	173	749	350	12	124	
801	407	167	223	781	840	197	307	395	453	
662	818	721	897	54	220	728	884	510	626	
788	535	220	844	429	38	348	467	366	756	
998	705	45	822	122	968	362	936	906	729	
99	381	543	694	119	230	678	338	714	552	
123	295	592	450	775	655	629	327	527	831	
61	138	437	409	479	663	635	578	495	90	
757	556	772	370	478	148	319	229	390	302	
358	178	874	343	880	723	284	228	370	290	
637	473	561	37	584	429	344	869	249	4	
212	19	86	668	590	708	29	764	458	911	
566	410	734	596	922	948	244	392	124	394	
347	494	167	122	179	408	472	859	152	398	
973	414	505	782	542	313	537	12	379	574	
557	932	895	21	720	662	891	269	468	601	
446	816	761	300	67	952	115	145	444	324	
615	538	510	424	413	144	84	340	29	82	
408	899	227	587	376	326	165	255	798	378	
919	671	18	992	548	19	915	820	152	248	
156	352	948	531	724	866	866	516	216	891	
289	581	229	433	963	117	321	351	653	48	
585	867	86	98	617	249	148	828	751	334	
500	126	808	232	872	174	407	556	910	176	
987	247	742	126	41	625	380	633	586	951	
272	969	663	9	578	481	561	283	737	623	
541	15	181	595	913	154	611	61	280	990	
482	44	524	217	780	660	45	140	679	120	
804	118	845	969	597	58	120	829	253	318	
994	323	183	901	108	110	526	840	821	272	
758	880	334	985	499	743	603	848	831	88	
252	506	222	372	469	792	117	415	795	557	
634	714	801	641	733	946	313	768	783	377	
734	911	186	155	641	735	129	835	843	450	
225	31	3	590	865	65	904	440	646	536	
570	490	730	663	76	312	941	84	180	840	
829	684	246	641	66	957	933	901	709	564	
403	409	906	280	564	812	531	454	254	934	
304	22	532	324	572	653	475	97	25	701	
980	471	654	283	60	382	600	647	552	804	
311	905	693	766	787	58	846	557	103	785	
287	93	372	455	586	162	808	541	392	244	
57	164	571	444	565	989	81	775	148	34	
267	867	88	596	319	48	939	111	419	545	
538	747	43	450	825	869	828	284	559	13	
418	328	339	521	231	488	103	754	717	92	
532	140	966	155	735	740	930	576	362	558	
201	439	574	253	297	640	31	46	170	76	
328	590	720	645	105	803	57	203	198	57	
880	20	738	439	121	675	724	809	141	925	
521	807	769	776	490	653	330	13	591	916	
180	95	395	393	131	820	746	260	33	60	
785	284	449	576	678	386	323	772	375	35	
538	696	735	714	746	35	878	61	926	481	
264	926	473	544	817	836	755	197	583	819	
262	476	345	578	810	567	190	884	54	734	
321	554	511	48	92	47	950	265	411	723	
301	213	202	203	626	28	497	241	968	679	
399	392	434	738	973	756	849	522	44	55	
912	256	433	566	118	94	304	94	11	226	
536	185	479	865	789	93	495	798	883	455	
345	427	370	107	891	543	237	624	191	528	
703	466	850	139	200	335	220	42	12	823	
450	85	13	357	451	188	802	923	128	740	
200	157	200	392	600	773	98	458	89	663	
428	930	792	901	403	358	653	262	884	587	
551	650	907	347	682	217	946	423	249	933	
389	150	751	165	651	15	658	716	871	996	
490	881	423	864	630	128	69	530	368	273	
445	450	954	511	606	227	624	108	428	297	
992	883	29	733	152	590	715	64	39	641	
610	308	943	655	778	721	697	595	854	678	
697	665	206	142	411	486	427	278	71	902	
633	635	897	677	153	833	564	376	752	26	
863	308	906	651	800	423	595	686	937	734	
960	235	377	335	209	664	276	640	369	531	
957	839	265	213	451	507	522	433	689	603	
17	949	483	854	400	457	190	226	411	430	
687	657	169	737	847	473	532	807	365	251	
17	587	836	295	763	134	606	709	941	926	
546	879	344	370	178	933	388	333	784	937	
338	186	978	229	385	663	931	641	687	156	
652	817	843	221	803	638	841	990	243	372	
413	343	228	180	227	385	620	883	518	760	
102	491	688	441	539	992	634	133	998	229	
460	551	579	48	671	154	499	140	177	166	
633	262	753	125	73	546	739	577	482	254	
326	89	441	727	508	476	488	475	826	141	
655	695	138	623	442	338	981	674	874	137	
188	70	281	132	664	352	568	385	616	859	
